profile,mode,target,trial,LCP_ms,FCP_ms,successCount,canceledCount,resources
tc_profile,prefail,Medium,27,164.00,112.00,14,0,"[{""requestId"":""A814BDAB46DE7DE09D604D4F987F0769"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""931271B8F13316E61362F6860E311D3A"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""EAFC78A720F4472114D1B5CC5697EA43"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67393.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67393.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67393.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67393.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67393.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,28,188.00,104.00,14,0,"[{""requestId"":""36D7B8B644EC1B53D3911ABD00885828"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""2773E70203FC47ED8BA7D0B8622AE8AE"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""7D8F286DC98B9C5D2334F27DA10D78BE"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67400.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67400.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67400.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67400.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,29,284.00,132.00,14,0,"[{""requestId"":""83141EBCC4E7D1D1E7762A3C0F955689"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""2BD2CFB715F707E06BCB99FB8BB99B0D"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""446A553169D7CE367B6AE609D16586E8"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67406.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67406.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67406.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67406.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,30,280.00,132.00,14,0,"[{""requestId"":""2483DB29DDCD1C24286A19652C38E4D9"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""F76B1BF1DAC98660794E14ACCBB9A12F"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""A010F9E6C0E25D6B2C790DED7F92194F"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67413.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67413.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67413.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67413.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,31,144.00,128.00,14,0,"[{""requestId"":""BC74AFEE3D989C1647B86F62A3E45D41"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""3A6F4A18D33798D8C0A097E3E576376A"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""B0A73C75B22289CA9AD686B1E7C63E99"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67418.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67418.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67418.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67418.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,32,164.00,116.00,14,0,"[{""requestId"":""B9B33ED75221005A408B9DDA40063AE9"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""C82D4019C92A97A9FE40DC9FF515D6A0"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""AA7425275327AE94C280EEDABAA110C3"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67426.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67426.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67426.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,33,192.00,128.00,14,0,"[{""requestId"":""B219224FDD4DFE03F6EFA6352F833F5D"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""05D727D5D6E0362450E07F3755AF1121"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""455BB13F3C240AF168BBAD9671D19EF3"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67433.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67433.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67433.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,34,160.00,96.00,14,0,"[{""requestId"":""8A6FFF21F7C6092E5D27CEB0BB3F3197"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""BB6F0249451F91E3FF74F51548DFB9FB"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""730C1007318D3729FAE3741BDF870F13"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67440.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67440.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67440.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67440.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67440.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67440.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67440.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67440.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67440.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67440.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67440.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,35,136.00,104.00,14,0,"[{""requestId"":""B29BC66D6969033FD29DA8FEF4EF6C52"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""4E1F600A0BA15884D71EB0ED8E8249C8"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""A25553E54E4D0B4006E20669A8863458"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67447.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":148},{""requestId"":""67447.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67447.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110}]"
tc_profile,prefail,Medium,36,180.00,96.00,14,0,"[{""requestId"":""BD0F918FDB998CAB55263731F21CA4DC"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""1E2DF5A7729BCFA1A194F3F3F44B8057"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""798716C2448062F925F7CF58699D9032"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1099},{""requestId"":""67451.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":149},{""requestId"":""67451.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215429},{""requestId"":""67451.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215420},{""requestId"":""67451.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":111},{""requestId"":""67451.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
tc_profile,prefail,Medium,37,172.00,104.00,14,0,"[{""requestId"":""F3115A06A5688A168E6DD3776DA53E12"",""url"":""https://attack.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""4E84211FD23CEE4CB72B068B1AF3C182"",""url"":""https://victim.lab-ish.com/"",""type"":""Prefetch"",""status"":""success"",""errorText"":null,""encodedDataLength"":0},{""requestId"":""8C41C5721C12EC5403178D6620985E1E"",""url"":""https://depth.lab-ish.com/"",""type"":""Document"",""status"":""success"",""errorText"":null,""encodedDataLength"":1100},{""requestId"":""67464.3"",""url"":""https://depth.lab-ish.com/assets/app-medium.css"",""type"":""Stylesheet"",""status"":""success"",""errorText"":null,""encodedDataLength"":177},{""requestId"":""67464.4"",""url"":""https://depth.lab-ish.com/assets/medium_1.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.5"",""url"":""https://depth.lab-ish.com/assets/medium_2.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215428},{""requestId"":""67464.6"",""url"":""https://depth.lab-ish.com/assets/medium_3.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.7"",""url"":""https://depth.lab-ish.com/assets/medium_4.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.8"",""url"":""https://depth.lab-ish.com/assets/medium_5.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.9"",""url"":""https://depth.lab-ish.com/assets/medium_6.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.10"",""url"":""https://depth.lab-ish.com/assets/medium_7.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.11"",""url"":""https://depth.lab-ish.com/assets/medium_8.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.12"",""url"":""https://depth.lab-ish.com/assets/medium_9.jpg"",""type"":""Image"",""status"":""success"",""errorText"":null,""encodedDataLength"":215419},{""requestId"":""67464.13"",""url"":""https://depth.lab-ish.com/assets/app-medium.js"",""type"":""Script"",""status"":""success"",""errorText"":null,""encodedDataLength"":110},{""requestId"":""67464.25"",""url"":""https://depth.lab-ish.com/favicon.ico"",""type"":""Other"",""status"":""pending"",""errorText"":null,""encodedDataLength"":null}]"
